Mean: mdl.locTime.Y,Mean: mdl.locTime.DOY,Mean: mdl.locTime.H,Mean: mdl.locTime.Now,Mean: mdl.locTime.NbDayOfYear,Mean: mdl.locTime.isSimulBeginning,Mean: mdl.locTime.isDayBeginning,Mean: mdl.locTime.isYearBeginning,Mean: mdl.locTime.isDayEnd,Mean: mdl.locTime.isYearEnd,Mean: mdl.sunLocal.SinSunElevation,Mean: mdl.sunLocal.SinSunElevationMidday,Mean: mdl.sunLocal.SinSunAzimuth,Mean: mdl.sunLocal.SunUp,Mean: mdl.sunLocal.SunDown,Mean: mdl.sunLocal.DayTime,Mean: mdl.climate.microclim.z_ref,Mean: mdl.climate.microclim.RsDif,Mean: mdl.climate.microclim.RsDir,Mean: mdl.climate.microclim.RsUp,Mean: mdl.climate.microclim.RthDw,Mean: mdl.climate.microclim.RthUp,Mean: mdl.climate.microclim.TaC,Mean: mdl.climate.microclim.e,Mean: mdl.climate.microclim.P,Mean: mdl.climate.microclim.Rain,Mean: mdl.climate.microclim.u,Mean: mdl.climate.microclim.CO2,Mean: mdl.climate.microclim.TaK,Mean: mdl.climate.microclim.es,Mean: mdl.climate.microclim.s,Mean: mdl.climate.microclim.d,Mean: mdl.climate.microclim.dq,Mean: mdl.climate.microclim.Rho_Cp,Mean: mdl.climate.microclim.Lambda,Mean: mdl.climate.microclim.Gamma,Mean: mdl.forest.treeStand.treesCount,Mean: mdl.forest.treeStand.DBHmean,Mean: mdl.forest.treeStand.DBHsd,Mean: mdl.forest.treeStand.DBHquadratic,Mean: mdl.forest.treeStand.HEIGHTmean,Mean: mdl.forest.treeStand.HEIGHTsd,Mean: mdl.forest.treeStand.canopy.sunLayer.Rs_Abs,Mean: mdl.forest.treeStand.canopy.sunLayer.LAI,Mean: mdl.forest.treeStand.canopy.sunLayer.Anet,Mean: mdl.forest.treeStand.canopy.shadeLayer.Rs_Abs,Mean: mdl.forest.treeStand.canopy.shadeLayer.LAI,Mean: mdl.forest.treeStand.canopy.shadeLayer.Anet,Mean: mdl.forest.treeStand.canopy.LAI,Mean: mdl.forest.treeStand.canopy.WaterPotential,Mean: mdl.forest.treeStand.canopy.Ga,Mean: mdl.forest.treeStand.canopy.u_surface,Mean: mdl.forest.treeStand.canopy.height_surface,Mean: mdl.forest.treeStand.canopy.g_stom,Mean: mdl.forest.treeStand.canopy.g_stom_unstress,Mean: mdl.forest.treeStand.canopy.RsDir_Int,Mean: mdl.forest.treeStand.canopy.RsDif_Int,Mean: mdl.forest.treeStand.canopy.RsUp_Int,Mean: mdl.forest.treeStand.canopy.Rs_Sct_Up,Mean: mdl.forest.treeStand.canopy.Rs_Sct_Dw,Mean: mdl.forest.treeStand.canopy.Rs_Abs,Mean: mdl.forest.treeStand.canopy.Gsa,Mean: mdl.forest.treeStand.canopy.Gtot,Mean: mdl.forest.treeStand.canopy.RthDw_Int,Mean: mdl.forest.treeStand.canopy.RthUp_Int,Mean: mdl.forest.treeStand.canopy.Rth_Sct_Up,Mean: mdl.forest.treeStand.canopy.Rth_Sct_Dw,Mean: mdl.forest.treeStand.canopy.Rth_Abs,Mean: mdl.forest.treeStand.canopy.Rth_Emi,Mean: mdl.forest.treeStand.canopy.Rnet_star,Mean: mdl.forest.treeStand.canopy.Rnet,Mean: mdl.forest.treeStand.canopy.dTsTa,Mean: mdl.forest.treeStand.canopy.H,Mean: mdl.forest.treeStand.canopy.LE_DrySurface,Mean: mdl.forest.treeStand.canopy.LE_WetSurface,Mean: mdl.forest.treeStand.canopy.LE,Mean: mdl.forest.treeStand.canopy.Transpiration,Mean: mdl.forest.treeStand.canopy.Evaporation,Mean: mdl.forest.treeStand.canopy.ETR,Mean: mdl.forest.treeStand.canopy.InterceptedRain,Mean: mdl.forest.treeStand.canopy.Draining,Mean: mdl.forest.treeStand.canopy.WaterSurfaceContent,Mean: mdl.forest.treeStand.canopy.DrySurfaceFraction,Mean: mdl.forest.treeStand.canopy.Assimilation,Mean: mdl.forest.treeStand.canopy.Respiration,Mean: mdl.forest.treeStand.ClumpAge,Mean: mdl.forest.treeStand.Age,Mean: mdl.forest.treeStand.Age_aerial,Mean: mdl.forest.treeStand.LeafArea,Mean: mdl.forest.treeStand.LeafFall,Mean: mdl.forest.treeStand.GrowthIntensity,Mean: mdl.forest.treeStand.SoilRootsWaterPotential,Mean: mdl.forest.treeStand.Rm,Mean: mdl.forest.treeStand.Rg,Mean: mdl.forest.treeStand.R_AboveGround,Mean: mdl.forest.treeStand.R_UnderGround,Mean: mdl.forest.treeStand.Annual_Rg,Mean: mdl.forest.treeStand.BranchSenescence,Mean: mdl.forest.treeStand.RootSenescence,Mean: mdl.forest.treeStand.IStress,Mean: mdl.forest.treeStand.AllocRoot,Mean: mdl.forest.treeStand.density,Mean: mdl.forest.treeStand.W,Mean: mdl.forest.treeStand.Wa,Mean: mdl.forest.treeStand.Wr,Mean: mdl.forest.treeStand.Wstem,Mean: mdl.forest.treeStand.WProducted,Mean: mdl.forest.treeStand.WaProducted,Mean: mdl.forest.treeStand.WrProducted,Mean: mdl.forest.treeStand.DBHdom,Mean: mdl.forest.treeStand.HEIGHTdom,Mean: mdl.forest.microclim_UnderStorey.z_ref,Mean: mdl.forest.microclim_UnderStorey.RsDif,Mean: mdl.forest.microclim_UnderStorey.RsDir,Mean: mdl.forest.microclim_UnderStorey.RsUp,Mean: mdl.forest.microclim_UnderStorey.RthDw,Mean: mdl.forest.microclim_UnderStorey.RthUp,Mean: mdl.forest.microclim_UnderStorey.TaC,Mean: mdl.forest.microclim_UnderStorey.e,Mean: mdl.forest.microclim_UnderStorey.P,Mean: mdl.forest.microclim_UnderStorey.Rain,Mean: mdl.forest.microclim_UnderStorey.u,Mean: mdl.forest.microclim_UnderStorey.CO2,Mean: mdl.forest.microclim_UnderStorey.TaK,Mean: mdl.forest.microclim_UnderStorey.es,Mean: mdl.forest.microclim_UnderStorey.s,Mean: mdl.forest.microclim_UnderStorey.d,Mean: mdl.forest.microclim_UnderStorey.dq,Mean: mdl.forest.microclim_UnderStorey.Rho_Cp,Mean: mdl.forest.microclim_UnderStorey.Lambda,Mean: mdl.forest.microclim_UnderStorey.Gamma,Mean: mdl.forest.underStorey.foliage.W,Mean: mdl.forest.underStorey.foliage.Growth,Mean: mdl.forest.underStorey.foliage.GrowthStart,Mean: mdl.forest.underStorey.foliage.LitterFall,Mean: mdl.forest.underStorey.foliage.Cpool,Mean: mdl.forest.underStorey.roots.W,Mean: mdl.forest.underStorey.roots.Growth,Mean: mdl.forest.underStorey.roots.GrowthStart,Mean: mdl.forest.underStorey.roots.LitterFall,Mean: mdl.forest.underStorey.roots.Cpool,Mean: mdl.forest.underStorey.perennial.Growth,Mean: mdl.forest.underStorey.perennial.GrowthStart,Mean: mdl.forest.underStorey.perennial.LitterFall,Mean: mdl.forest.underStorey.perennial.W,Mean: mdl.forest.underStorey.perennial.Cpool,Mean: mdl.forest.underStorey.canopy.sunLayer.Rs_Abs,Mean: mdl.forest.underStorey.canopy.sunLayer.LAI,Mean: mdl.forest.underStorey.canopy.sunLayer.Anet,Mean: mdl.forest.underStorey.canopy.shadeLayer.Rs_Abs,Mean: mdl.forest.underStorey.canopy.shadeLayer.LAI,Mean: mdl.forest.underStorey.canopy.shadeLayer.Anet,Mean: mdl.forest.underStorey.canopy.LAI,Mean: mdl.forest.underStorey.canopy.WaterPotential,Mean: mdl.forest.underStorey.canopy.Ga,Mean: mdl.forest.underStorey.canopy.u_surface,Mean: mdl.forest.underStorey.canopy.height_surface,Mean: mdl.forest.underStorey.canopy.g_stom,Mean: mdl.forest.underStorey.canopy.g_stom_unstress,Mean: mdl.forest.underStorey.canopy.RsDir_Int,Mean: mdl.forest.underStorey.canopy.RsDif_Int,Mean: mdl.forest.underStorey.canopy.RsUp_Int,Mean: mdl.forest.underStorey.canopy.Rs_Sct_Up,Mean: mdl.forest.underStorey.canopy.Rs_Sct_Dw,Mean: mdl.forest.underStorey.canopy.Rs_Abs,Mean: mdl.forest.underStorey.canopy.Gsa,Mean: mdl.forest.underStorey.canopy.Gtot,Mean: mdl.forest.underStorey.canopy.RthDw_Int,Mean: mdl.forest.underStorey.canopy.RthUp_Int,Mean: mdl.forest.underStorey.canopy.Rth_Sct_Up,Mean: mdl.forest.underStorey.canopy.Rth_Sct_Dw,Mean: mdl.forest.underStorey.canopy.Rth_Abs,Mean: mdl.forest.underStorey.canopy.Rth_Emi,Mean: mdl.forest.underStorey.canopy.Rnet_star,Mean: mdl.forest.underStorey.canopy.Rnet,Mean: mdl.forest.underStorey.canopy.dTsTa,Mean: mdl.forest.underStorey.canopy.H,Mean: mdl.forest.underStorey.canopy.LE_DrySurface,Mean: mdl.forest.underStorey.canopy.LE_WetSurface,Mean: mdl.forest.underStorey.canopy.LE,Mean: mdl.forest.underStorey.canopy.Transpiration,Mean: mdl.forest.underStorey.canopy.Evaporation,Mean: mdl.forest.underStorey.canopy.ETR,Mean: mdl.forest.underStorey.canopy.InterceptedRain,Mean: mdl.forest.underStorey.canopy.Draining,Mean: mdl.forest.underStorey.canopy.WaterSurfaceContent,Mean: mdl.forest.underStorey.canopy.DrySurfaceFraction,Mean: mdl.forest.underStorey.canopy.Assimilation,Mean: mdl.forest.underStorey.canopy.Respiration,Mean: mdl.forest.underStorey.HEIGHTmean,Mean: mdl.forest.underStorey.Rm,Mean: mdl.forest.underStorey.Rg,Mean: mdl.forest.underStorey.R_AboveGround,Mean: mdl.forest.underStorey.R_UnderGround,Mean: mdl.forest.microclim_Soil.z_ref,Mean: mdl.forest.microclim_Soil.RsDif,Mean: mdl.forest.microclim_Soil.RsDir,Mean: mdl.forest.microclim_Soil.RsUp,Mean: mdl.forest.microclim_Soil.RthDw,Mean: mdl.forest.microclim_Soil.RthUp,Mean: mdl.forest.microclim_Soil.TaC,Mean: mdl.forest.microclim_Soil.e,Mean: mdl.forest.microclim_Soil.P,Mean: mdl.forest.microclim_Soil.Rain,Mean: mdl.forest.microclim_Soil.u,Mean: mdl.forest.microclim_Soil.CO2,Mean: mdl.forest.microclim_Soil.TaK,Mean: mdl.forest.microclim_Soil.es,Mean: mdl.forest.microclim_Soil.s,Mean: mdl.forest.microclim_Soil.d,Mean: mdl.forest.microclim_Soil.dq,Mean: mdl.forest.microclim_Soil.Rho_Cp,Mean: mdl.forest.microclim_Soil.Lambda,Mean: mdl.forest.microclim_Soil.Gamma,Mean: mdl.forest.soil.surface.Gsa,Mean: mdl.forest.soil.surface.Gtot,Mean: mdl.forest.soil.surface.RsDir_Int,Mean: mdl.forest.soil.surface.RsDif_Int,Mean: mdl.forest.soil.surface.Rs_Int,Mean: mdl.forest.soil.surface.Rs_Sct,Mean: mdl.forest.soil.surface.Rs_Abs,Mean: mdl.forest.soil.surface.RthDw_Int,Mean: mdl.forest.soil.surface.Rth_Sct,Mean: mdl.forest.soil.surface.Rth_Abs,Mean: mdl.forest.soil.surface.Rth_Emi,Mean: mdl.forest.soil.surface.Rnet_star,Mean: mdl.forest.soil.surface.Rnet,Mean: mdl.forest.soil.surface.dTsTa,Mean: mdl.forest.soil.surface.H,Mean: mdl.forest.soil.surface.LE_DrySurface,Mean: mdl.forest.soil.surface.LE_WetSurface,Mean: mdl.forest.soil.surface.LE,Mean: mdl.forest.soil.surface.WaterSurfaceContent,Mean: mdl.forest.soil.surface.DrySurfaceFraction,Mean: mdl.forest.soil.surface.InterceptedRain,Mean: mdl.forest.soil.surface.Draining,Mean: mdl.forest.soil.surface.ETR_DrySurface,Mean: mdl.forest.soil.surface.ETR_WetSurface,Mean: mdl.forest.soil.surface.ETR,Mean: mdl.forest.soil.waterCycle.Drainage,Mean: mdl.forest.soil.waterCycle.w_A,Mean: mdl.forest.soil.waterCycle.Dp_B,Mean: mdl.forest.soil.waterCycle.Dp_C,Mean: mdl.forest.soil.waterCycle.Ads,Mean: mdl.forest.soil.waterCycle.MoistureDeficit,Mean: mdl.forest.soil.waterCycle.RootLayerWaterPotential,Mean: mdl.forest.soil.carbonCycle.Ts_resp,Mean: mdl.forest.soil.carbonCycle.Ts_prof,Mean: mdl.forest.soil.carbonCycle.Ra,Mean: mdl.forest.soil.carbonCycle.HUM,Mean: mdl.forest.soil.carbonCycle.BIO,Mean: mdl.forest.soil.carbonCycle.DPM,Mean: mdl.forest.soil.carbonCycle.RPM,Mean: mdl.forest.soil.carbonCycle.IOM,Mean: mdl.forest.soil.carbonCycle.Rh,Mean: mdl.forest.soil.carbonCycle.HUM_age,Mean: mdl.forest.soil.carbonCycle.BIO_age,Mean: mdl.forest.soil.carbonCycle.DPM_age,Mean: mdl.forest.soil.carbonCycle.RPM_age,Mean: mdl.forest.soil.carbonCycle.IOM_age,Mean: mdl.forest.soil.carbonCycle.Rh_age,Mean: mdl.forest.soil.carbonCycle.PlowingFactor,Mean: mdl.forest.ETR,Mean: mdl.forest.NEE,Mean: mdl.forest.Rnet,Mean: mdl.forest.H,Mean: mdl.forest.LE,Mean: mdl.manager.markedTrees.treesCount,Mean: mdl.manager.markedTrees.DBHmean,Mean: mdl.manager.markedTrees.DBHsd,Mean: mdl.manager.markedTrees.DBHquadratic,Mean: mdl.manager.markedTrees.HEIGHTmean,Mean: mdl.manager.markedTrees.HEIGHTsd,Mean: mdl.manager.lastThinningYear,Mean: mdl.manager.harvest_Wstem,Mean: mdl.manager.harvest_Wcrown,Mean: mdl.manager.harvest_Wstub,Mean: mdl.manager.harvest_Wtaproot,Mean: mdl.manager.harvest_Wneedles,Mean: mdl.manager.harvest_DBHmean,Mean: mdl.manager.harvest_DBHsd,Mean: mdl.manager.harvest_DBHquadratic,Mean: mdl.manager.harvest_HEIGHTmean,Mean: mdl.manager.harvest_HEIGHTsd
1987, 183, 11.5, 183, 365, 0.000114155, 0.0416667, 0.000114155, 0.0416667, 0.000114155, 3.71215E-17, 0.681467, -1.55507E-17, 0.25, 0.75, 0.5, 30, 83.2425, 46.9805, 4.32331, 342.75, 389.888, 13.4079, 1289.81, 101600, 0.0958904, 1.41452, 347.742, 286.558, 1730.04, 109.636, 441.506, 2.70292, 1241.09, 2.46909E+06, 66.6226, 82, 22.1158, 4.79513, 22.6297, 11.5713, 2.38293, 67.9587, 0.543611, 0.179509, 28.0414, 2.29831, 0.0716461, 2.84193, -0.651002, 0.0170726, 0.691926, 11.5713, 0.00136687, 0.00229916, 36.4343, 59.3991, 3.18061, 2.89937, 0.114502, 96.0001, 0.00232908, 0.00909301, 256.378, 289.476, 5.29305, 5.62403, 534.937, 574.607, 67.5604, 57.1093, 1.14419, 22.0803, 22.8592, 9.10605, 31.9652, 0.0335177, 0.0133091, 0.0468268, 0.0588838, 0.0456398, 0.217503, 0.762441, 0.317108, 0.0659525, 0, 17, 17, 7.30572, 0.00147619, 0.00273938, -0.573795, 0.131027, 0, 0.121532, 0.00949531, 0.0407051, 0.165017, 0.257349, 6.37884E-05, 0.299996, 820, 11.7639, 9.81278, 1.95111, 6.66038, 0.000302865, 0.000222768, 8.00973E-05, 28.9208, 14.9174, 11.5713, 23.9579, 10.5462, 4.60455, 379.299, 386.804, 13.4079, 1289.81, 101600, 0.0826464, 0.691926, 347.742, 286.558, 1730.04, 109.636, 441.506, 2.70292, 1241.09, 2.46909E+06, 66.6226, 0.0322804, 0.000431016, 1664.61, 0.000420836, 46.9877, 0.0402345, 0.000478471, 1214.76, 0.000467593, 45.9777, 0.000217743, 1664.61, 0.000175962, 0.10287, 4.90824, 7.11965, 0.212758, 0.0276349, 1.63479, 0.432842, 0.00518371, 0.645608, -0.513305, 0.00263911, 0.256258, 2.05352, 0.000760229, 0.00131625, 2.82055, 5.28659, 0.95656, 0.274827, 0.0344361, 8.75444, 0.000256298, 0.00105877, 99.8193, 100.809, 2.00133, 2.01123, 196.616, 199.347, 9.30592, 6.22942, 0.441548, 1.1705, 3.6008, 1.24643, 4.84723, 0.00530146, 0.00182733, 0.00712879, 0.0152278, 0.0135164, 0.0329531, 0.840904, 0.0394145, 0.00659581, 0.110229, 0.00251176, 0.0065755, 0.00354385, 0.00554341, 2.05352, 18.7057, 7.72566, 5.28628, 381.165, 385.976, 13.4079, 1289.81, 101600, 0.080935, 0.256258, 347.742, 286.558, 1730.04, 109.636, 441.506, 2.70292, 1241.09, 2.46909E+06, 66.6226, 0.001507, 0.00320521, 7.72566, 18.7057, 26.4314, 5.28628, 21.1451, 381.165, 7.6233, 373.541, 378.353, 18.2591, 14.6478, 0.282508, 1.66827, 9.03629, 3.94319, 12.9795, 0.169529, 0.660943, 0.080935, 0.0751128, 0.0132607, 0.00576937, 0.0190301, 0.798808, 105.178, 0.593298, 0.848938, 1.01459, 0.410913, -0.482558, 12.9396, 11.8111, 0.0150387, 7690.45, 527.078, 117.863, 618.977, 1851, 0.0913309, 219.314, 37.8155, 3.60116, 10.671, 50000, 33.9983, 0, 0.0729857, -0.125077, 83.0849, 24.9191, 49.7919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1988, 183.5, 11.5, 548.5, 366, 0, 0.0416667, 0.000113843, 0.0416667, 0.000113843, -9.66642E-17, 0.681467, -2.17141E-17, 0.25, 0.75, 0.5, 30, 83.8673, 56.0578, 3.99086, 341.246, 392.689, 13.8687, 1204.14, 101600, 0.11538, 1.4235, 349.285, 287.019, 1723.79, 109.728, 519.972, 3.18329, 1238.8, 2.46799E+06, 66.651, 82, 23.2814, 4.96767, 23.8055, 12.1453, 2.46143, 75.2101, 0.551948, 0.182044, 29.0528, 2.37255, 0.0632018, 2.9245, -0.723855, 0.017342, 0.710429, 12.1453, 0.00126679, 0.00236136, 44.4306, 61.027, 1.99497, 3.11775, 0.0718189, 104.263, 0.00218321, 0.00715824, 257.857, 295.935, 5.34753, 5.72831, 542.716, 584.376, 74.8032, 63.5906, 1.18219, 20.3501, 28.8998, 9.63833, 38.5382, 0.0423862, 0.0140793, 0.0564655, 0.0682948, 0.0543375, 0.141706, 0.838651, 0.314301, 0.0690559, 0, 18, 18, 7.51799, 0.00148416, 0.00273191, -0.627114, 0.141797, 0.040589, 0.160037, 0.0223487, 356.573, 0.175028, 0.289921, 0.558777, 0.264464, 820, 13.4536, 11.0582, 2.3954, 7.56059, 2.65308, 1.95143, 0.701644, 30.2874, 15.5804, 12.1453, 22.9121, 11.6272, 2.86808, 381.305, 391.087, 13.8687, 1204.14, 101600, 0.101423, 0.710429, 349.285, 287.019, 1723.79, 109.728, 519.972, 3.18329, 1238.8, 2.46799E+06, 66.651, 0.115257, 0.00112097, 733.329, 0.00112752, 67.2193, 0.118412, 0.00111636, 733.329, 0.00111895, 65.8106, 0.000461395, 733.329, 0.000290695, 0.178462, 6.78413, 13.7302, 0.419053, 0.0494003, 5.64755, 1.88609, 0.0112859, 2.30514, -0.593684, 0.0030571, 0.158871, 0.341443, 0.000726053, 0.00112336, 7.58442, 11.6184, 0.84249, 0.637194, 0.0303296, 19.3778, 0.000377356, 0.00112557, 183.615, 184.822, 3.67834, 3.69041, 361.069, 370.014, 20.5629, 11.188, 0.834291, 1.5075, 5.66335, 3.23526, 8.89861, 0.00832383, 0.00474335, 0.0130672, 0.026728, 0.0220808, 0.131481, 0.812437, 0.0867685, 0.0260823, 0.265102, 0.00626566, 0.0157425, 0.00951816, 0.01249, 0.341443, 11.3241, 4.04281, 3.07337, 386.388, 387.224, 13.8687, 1204.14, 101600, 0.0967757, 0.158871, 349.285, 287.019, 1723.79, 109.728, 519.972, 3.18329, 1238.8, 2.46799E+06, 66.651, 0.00120485, 0.00266594, 4.04281, 11.3241, 15.3669, 3.07337, 12.2935, 386.388, 7.72775, 378.66, 379.496, 12.6344, 10.5015, 0.148119, -0.634979, 7.18869, 3.94776, 11.1365, 0.122843, 0.754314, 0.0967757, 0.0910387, 0.0105377, 0.00577037, 0.0163081, 1.07995, 89.7711, 0.422936, 0.665504, 0.460296, 0.369934, -0.572418, 13.2939, 11.8392, 0.0348388, 7655.32, 385.076, 99.9444, 887.304, 1851, 0.0717854, 218.715, 39.2122, 2.20452, 8.44663, 50000, 41.122, 0, 0.0858408, -0.12489, 88.4826, 21.2226, 58.5732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1989, 183, 11.5, 914, 365, 0, 0.0416667, 0.000114155, 0.0416667, 0.000114155, 3.71215E-17, 0.681467, -1.55507E-17, 0.25, 0.75, 0.5, 30, 84.1738, 71.201, 5.28303, 340.901, 400.484, 14.6534, 1250.37, 101600, 0.0803082, 1.37945, 350.859, 287.803, 1851.47, 116.517, 601.163, 3.68035, 1235.6, 2.46612E+06, 66.7022, 82, 24.1329, 5.07775, 24.6614, 12.6376, 2.52563, 87.035, 0.549468, 0.145563, 30.7521, 2.36735, 0.0508518, 2.91682, -1.16888, 0.0171172, 0.701866, 12.6376, 0.000997656, 0.00256428, 55.4266, 60.9069, 4.97178, 3.33931, 0.178984, 117.787, 0.00170208, 0.00613843, 257.424, 298.566, 5.35419, 5.76561, 544.87, 597.09, 84.3194, 66.9414, 1.87126, 35.3156, 18.4854, 7.53797, 26.0233, 0.0270858, 0.0110185, 0.0381043, 0.0483119, 0.0373331, 0.106043, 0.883935, 0.27662, 0.0802057, 0, 19, 19, 7.49825, 0.0013859, 0.00273938, -1.10377, 0.166695, 0.0378339, 0.181157, 0.0233726, 331.454, 0.18084, 0.312588, 0.476952, 0.253863, 820, 14.855, 12.1235, 2.73155, 8.39828, 2.46617, 1.84011, 0.626066, 31.2524, 16.1418, 12.6376, 23.4459, 15.7743, 6.91551, 387.787, 395.151, 14.6534, 1250.37, 101600, 0.0693294, 0.701866, 350.859, 287.803, 1851.47, 116.517, 601.163, 3.68035, 1235.6, 2.46612E+06, 66.7022, 0.00504023, 7.82001E-05, 1271.07, 8.14143E-05, 116.282, 0.00893126, 0.000118444, 1017.51, 0.000126339, 113.836, 5.21334E-05, 1271.07, 0.000243514, 0.146134, 12.068, 2.91033, 0.0518216, 0.00859499, 0.171783, 0.0489855, 0.000469135, 0.100805, -1.00451, 0.00340403, 0.168713, 0.2, 0.000778344, 0.00179994, 1.25316, 1.45608, 0.47928, 0.0891469, 0.0172541, 3.08212, 7.14945E-05, 0.00036522, 20.421, 20.8533, 0.410581, 0.414904, 40.4488, 40.615, 3.72434, 2.95114, 0.388126, 1.19141, 1.23951, 0.521631, 1.76114, 0.00182274, 0.000762741, 0.00258548, 0.0015826, 0.00107558, 0.00120563, 0.955478, 0.0100612, 0.000997054, 0.0194284, 0.00208306, 0.0014512, 0.000918736, 0.00261552, 0.2, 22.007, 14.5211, 7.30564, 388.088, 395.285, 14.6534, 1250.37, 101600, 0.0688224, 0.168713, 350.859, 287.803, 1851.47, 116.517, 601.163, 3.68035, 1235.6, 2.46612E+06, 66.7022, 0.00116172, 0.00291089, 14.5211, 22.007, 36.5282, 7.30564, 29.2226, 388.088, 7.76177, 380.327, 387.524, 26.7532, 17.8404, 0.705297, 4.40949, 9.69046, 3.74041, 13.4309, 0.0840988, 0.831802, 0.0688224, 0.0633714, 0.0142251, 0.00547335, 0.0196984, 0.555565, 80.3254, 0.749993, 1.11004, 1.04059, 0.724019, -0.964116, 13.827, 11.865, 0.0259881, 7642.95, 324.345, 111.259, 1210.49, 1851, 0.0609508, 218.228, 38.9044, 2.27347, 7.31122, 50000, 29.02, 0, 0.0603882, -0.0176672, 95.7921, 40.9165, 41.2153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1990, 183, 11.5, 1279, 365, 0, 0.0416667, 0.000114155, 0.0416667, 0.000114155, 3.71215E-17, 0.681467, -1.55507E-17, 0.25, 0.75, 0.5, 30, 80.7465, 73.6741, 5.1198, 342.438, 400.458, 14.6536, 1303.28, 101600, 0.0977511, 1.40438, 352.471, 287.804, 1852.76, 116.562, 549.685, 3.3652, 1235.59, 2.46612E+06, 66.7022, 82, 24.3171, 5.07701, 24.8415, 12.7995, 2.53844, 87.6086, 0.552989, 0.150624, 29.9251, 2.38002, 0.0525706, 2.93301, -1.10066, 0.0174259, 0.717888, 12.7994, 0.000994979, 0.00249188, 57.3761, 58.7532, 4.85297, 3.27387, 0.174707, 117.534, 0.00174138, 0.00756049, 259.277, 299.517, 5.38673, 5.78913, 547.617, 598.775, 85.1526, 67.7595, 1.85136, 35.3214, 17.9661, 7.81706, 25.7832, 0.0263264, 0.0114167, 0.0377431, 0.0593419, 0.0478719, 0.16831, 0.816803, 0.285099, 0.0819042, 0, 20, 20, 7.53987, 0.00159657, 0.00273938, -1.03576, 0.170344, 0.024043, 0.173108, 0.0212793, 210.645, 0.174288, 0.321349, 0.72687, 0.287652, 820, 15.3033, 12.4335, 2.8698, 8.68731, 1.5673, 1.11646, 0.450837, 31.3989, 16.3033, 12.7994, 22.168, 16.298, 6.69891, 388.338, 395.205, 14.6536, 1303.28, 101600, 0.0862811, 0.717888, 352.471, 287.804, 1852.76, 116.562, 549.685, 3.3652, 1235.59, 2.46612E+06, 66.7022, 0.00603152, 0.000100958, 961.109, 0.000101031, 128.933, 0.0071905, 0.000113075, 876.459, 0.000112787, 126.239, 6.73056E-05, 961.109, 0.000149402, 0.0968753, 13.3854, 3.11377, 0.0612924, 0.0113184, 0.190961, 0.059338, 0.000630513, 0.12063, -0.944937, 0.00346908, 0.171936, 0.2, 0.000789105, 0.00174944, 1.37953, 1.52694, 0.51198, 0.0952881, 0.0184313, 3.30473, 9.23371E-05, 0.000601658, 24.3526, 24.78, 0.489189, 0.493463, 48.1499, 48.213, 4.01027, 3.27208, 0.36752, 1.08307, 1.60494, 0.517971, 2.12291, 0.00235974, 0.000757345, 0.00311709, 0.00217176, 0.0015916, 0.0021192, 0.919036, 0.0130929, 0.0011439, 0.0232003, 0.00147137, 0.00164114, 0.000976746, 0.00213576, 0.2, 20.6595, 14.9185, 7.1156, 388.585, 395.395, 14.6536, 1303.28, 101600, 0.0857009, 0.171936, 352.471, 287.804, 1852.76, 116.562, 549.685, 3.3652, 1235.59, 2.46612E+06, 66.7022, 0.00128909, 0.00337837, 14.9185, 20.6595, 35.578, 7.1156, 28.4624, 388.585, 7.7717, 380.813, 387.623, 26.4787, 17.3443, 0.733846, 4.5901, 9.18201, 3.57222, 12.7542, 0.119072, 0.761856, 0.0857009, 0.0804354, 0.0134794, 0.00522494, 0.0187043, 0.543022, 86.2626, 0.75, 1.12168, 1.06863, 0.684761, -0.906286, 13.838, 11.9039, 0.023415, 7628.96, 283.777, 71.1234, 1412.49, 1851, 0.0510101, 218.056, 39.0701, 2.47443, 7.35014, 50000, 35.1104, 0, 0.0595645, -0.0496817, 96.4006, 40.9945, 40.6604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
